titre,date,extrait
Le prix du sucre connaîtra une hausse à partir de janvier 2017 ,2016-11-15,"Des sources concordantes font état de la décision d’appliquer à partir de janvier 2017, progressivement, la décompensation sur le sucre par le gouvernement. "
La Société Générale Maroc organise et anime l’exposition « matières » en marge de la COP22,2016-11-15,"Société Générale Maroc, banque engagée dans la lutte contre le changement climatique, rend hommage à l’environnement en associant étroitement art et nature, du 7 novembre 2016 au 30 juin 2017, avec l’exposition « Matières ». Organisée dans l’Espace d’Art de Société Générale Banque Privée à Marrakech, l’exposition « Matières » présente une sélection d’œuvres d’art de la Fondation Société Générale Maroc. La particularité de ces œuvres réside dans les matières qui les composent : pierres, métal, fer, argile, bois…, toutes issues de matériaux bruts ou de récupération. Cette nouvelle rencontre artistique s’inscrit dans une démarche déjà initiée par Société Générale lors de l’exposition « Nature & Paysages » qui avait, dès 2010, célébré les créations de plus de 70 artistes marocains pour sensibiliser les différents publics à l’art et à la nature. « Matières » propose une nouvelle façon de rendre hommage au développement durable à travers la création artistique. A l’heure où les questions relatives à l’environnement écologique sont des plus préoccupantes, les artistes se soucient également de cette réalité et agissent pour favoriser une prise de conscience quant aux nécessaires actions de protection de l’environnement. Les artistes travaillent avec la nature et pour la nature, source de leur inspiration, dans l’objectif de donner à leurs œuvres une portée à la fois écologique et culturelle. En tant qu’artistes engagés, ils créent des œuvres à partir de matériaux de récupération et mettent l’art au service de l’environnement. Durant la COP 22 et en partenariat avec Mawarid, association qui œuvre activement pour la préservation de l’environnement, Société Générale Maroc organise également des actions d’animation dynamiques comprenant :"
Atlas Hospitality signe un partenariat avec le Fonds Africain d’Efficacité Energétique,2016-11-15,"Atlas Hospitality Morocco (AHM) occupe aujourd’hui une place importante dans le secteur de l’hôtellerie et constitue une chaîne leader au Maroc, avec une offre produits de valeur sur les sites touristiques les plus prisés du Royaume. Son parc est constitué de 23 unités opérationnelles à travers le pays, axé sur les trois segments clés du secteur hôtelier soit 7 Unités en 5*, 11 Unités en 4* et 7 Unités en 3*. Elle compte porter dans la vision 2020 son parc à 30 unités opérationnelles et jouer un rôle dynamique dans son secteur. Avec près de 10.000 lits actuellement, AHM vise à occuper une position de leader avec un parc de 13.500 lits à l’horizon 2020, un poids et une part de marchés importants dans l’accompagnement de la croissance du secteur, tout comme elle prépare son développement en Afrique en aidant les destinations à monter des expériences propres à l’image du Maroc. Affichant l’ambition de s’inscrire comme acteur national aux côtés des chaînes internationales de renom, AHM s’est renforcé au fur et à mesure de son développement, illustré par des taux d’occupation dépassant largement les scores de la destination et un taux d’employabilité fort appréciable puisqu’elle compte plus de 2 800 collaborateurs. Dédiées au Tourisme d’Affaires, Loisirs et Clubs All Inclusive, les différentes Brands Atlas Hôtels offrent un cadre de séjour convivial et une qualité de service reconnue qui lui confèrent un atout indéniable sur les marchés nationaux et internationaux. Son parc 5* va progresser, début 2017, avec l’ouverture d’une unité R+16 à Rabat, The View Hotel, une unité au coeur de la Capitale, sur l’avenue Ennakhil dédiée aux séjours d’Affaires dans un cadre résolument contemporain. Cette unité de nouvelle génération va permettre à Rabat de compléter son offre hôtelière d’une grande capacité. Depuis quelques années déjà, les questions énergétiques et environnementales revêtent une importance croissante au sein de la Chaîne. Une gestion énergétique efficace contribuera grandement à améliorer certes notre environnement et préserver nos ressources pour les générations futures, mais également à réduire les coûts de l’ensemble de la branche et à améliorer la compétitivité de nos Unités Hôtelières. Dans le cadre de la COP 22 et conformément à l’Accord de Paris, auquel le Maroc adhère, Atlas Hospitality, en tant qu’entreprise nationale citoyenne, s’engage à réduire sa consommation en énergies, et à prôner toutes les solutions optimales pour préserver l’environnement et ses ressources. Dans ce contexte, le Lundi 14 novembre 2016, Atlas Hospitality, signera à Marrakech autour d’un évènement de la COP 22, un protocole d’accord ayant pour objet de traduire la volonté d’AHM, d’optimiser sa consommation d’énergie et de s’engager dans une démarche d’efficacité énergétique. Ce Protocole d’Accord sera signé entre AHM et le Fonds Africain d’Efficacité Energétique, en cours de création par le Groupe AttijariWafa Bank. Le Fonds aura principalement pour objet de réaliser, indirectement à travers des sociétés projets dites ESCO (Energy Service Company), toutes opérations liées au financement d’investissements pour le compte de clients industriels ou tertiaires, publics ou privés, qui souhaitent réduire leur consommation d’énergie, dans le cadre d’un mix de solutions technologiques très diversifiées."
Pourquoi les prix des carburants sont repartis à la hausse,2016-11-14,"Les automobilistes et autres consommateurs des carburants sont mécontents. Et pour cause, les prix à la pompe n’ont pas cessé d’augmenter. Il y en a même qui parlent de boycotter les stations services."
La destination Agadir a enregistré 3 millions de nuitées,2016-11-14,"Agadir a connu une affluence touristique record au courant des trois premiers trimestres de cette année. A fin septembre, le conseil régional du tourisme a enregistré 3.262.607 nuitées, dont près de 830.000 visiteurs marocains. Ces nuitées ont concerné toutes les catégories des hôtels et résidences touristiques classés. A signaler que les nuitées des Marocains ont enregistré 11.68% par rapport à la même période de l’année dernière."
Le développement durable de Casablanca nécessite un investissement de 33 MMDH,2016-11-12,"Le rapport d’«Oxford Business Group», cabinet de recherche et de conseil, présenté, lors de la Cop22 à Marrakech, a mis en avant la diversification économique du pays. Il a été élaboré en partenariat avec l’ambassade du Royaume-Uni  au Maroc et a mis en avant les efforts de développement stratégique du Maroc."
Les chiffres de la pollution au Maroc sont alarmants,2016-11-10,"En marge de la COP22 qui se tient à Marrakech, le ministère de l’environnement et la Banque mondiale ont dévoilé les résultats d’une étude menée entre mai 2015 et juin 2016. Ainsi, il en ressort que le coût de la dégradation environnementale pour le Maroc s’élève à 33 milliards de dirhams, soit 3.52% du PIB au titre de l’année 2014 prise comme période de référence, et seuls les dégâts causés par les émissions à effet de serre engloutissent 1.62% du PIB."
Ces inventions écologiques marocaines dévoilées à la COP22 (vidéos),2016-11-10,"COP22- le Maroc s’est surpassé en termes d’innovations et solutions technologiques durables. Premier exploit écologique: les bus électriques. L’industrie marocaine décide de s’investir dans l’industrie mécanique électrique. Pour cela, le royaume s’est orienté vers un vétéran en la matière, la Chine."
Les Britanniques friands de la destination Maroc,2016-11-10,"En Afrique, la destination préférée des Britanniques est le Maroc grâce à la stabilité  et à la sécurité qui y règnent."
Le Maroc et le Sénégal signent quatre accords de partenariat économique,2016-11-09,Partageons un autre regard sur l'actualité
Énergie renouvelable: la Banque mondiale entend lever 16 milliards de dollars en Afrique,2016-11-09,"La Banque mondiale entend lever 16 milliards de dollars d’ici 2018 pour l’énergie solaire, l’hydroélectricité et les projets d’énergie géothermique sur le continent africain, a indiqué Charles Cormier, Manager pour l’énergie et les extractibles à cette institution financière. Cormier, qui intervenait lors d’un side-event tenu au Pavillon africain à la COP22 autour de la promotion de l’énergie solaire dans le continent, a précisé que cette mesure s’inscrit dans le cadre du Plan Africa Climate Business lancé lors de la COP21 à Paris."
Dix gestes écologiques pour respecter l’environnement,2016-11-09,La Conférence des Nations Unies sur le Climat (COP22) a commencé à Marrakech. Voici 10 bons réflexes à avoir si vous voulez être « in » pour cet événement. 
L’Office du Tourisme veut promouvoir l’image du Maroc à la Cop22,2016-11-08,La Conférence des Nations Unies sur le Climat (COP22) aura pour thèmes « l’atténuation aux effets du changement climatique et l’innovation en matière d’adaptation ».
Maroc-Sénégal: Un centre de formation va voir le jour à Dakar,2016-11-08,Partageons un autre regard sur l'actualité
COP22: le vélo en libre-service débarque à Marrakech,2016-11-08,"La nostalgique deux roues investit les artères de Marrakech. Baptisée « COP22 Medina Bike », cette opération dote cette ville touristique de 300 vélos. Disponibles dans les points vitaux de la ville, les deux roues rajouteront une touche écologique à la ville du palmier."
Le Maroc renforce son partenariat agricole avec le Sénégal,2016-11-07,Partageons un autre regard sur l'actualité
